index_date,index_place,index_product,index_value,base_volume,base_amount,base_trades
2019-01-14,DAL,PRM,44585.0,1560,69552300,17
2019-01-14,DAL,REG,42016.0,4740,199158180,51
2019-01-14,DAL,TRD,49259.0,1300,64036245,9
2019-01-14,EVR,DTL,45677.0,3000,137031400,14
2019-01-14,EVR,DTM,46472.0,10345,480752730,97
2019-01-14,EVR,DTZ,53512.0,8450,452178675,50
2019-01-14,EVR,MZT,14033.0,5875,82446075,48
2019-01-14,EVR,PRM,43918.0,4500,197632800,46
2019-01-14,EVR,REG,43141.0,14350,619070880,143
2019-01-14,EVR,SUG,16117.0,2036,32815174,55
2019-01-14,EVR,TRD,45102.0,8740,394191350,48
2019-01-14,SIB,DTL,46111.0,3070,141560200,23
2019-01-14,SIB,DTM,45762.0,2210,101134605,24
2019-01-14,SIB,DTZ,55038.0,4810,264733365,41
2019-01-14,SIB,MZT,15379.0,2950,45367995,37
2019-01-14,SIB,PRM,42961.0,3720,159814860,36
2019-01-14,SIB,REG,41183.0,10140,417592620,92
2019-01-14,SIB,SUG,13207.0,4576,60433992,80
2019-01-14,SIB,TRD,48072.0,1485,71387495,12
2019-01-15,DAL,DTL,0.0,0,0,0
2019-01-15,DAL,DTM,0.0,0,0,0
2019-01-15,DAL,DTZ,55084.0,3055,168281815,32
2019-01-15,DAL,MZT,16015.0,1495,23942425,18
2019-01-15,DAL,PRM,43938.0,1560,68542860,21
2019-01-15,DAL,REG,42030.0,5400,226961640,55
2019-01-15,DAL,TRD,48894.0,1365,66740375,13
2019-01-15,EVR,DTL,45022.0,2900,130562400,15
2019-01-15,EVR,DTM,45374.0,11665,529282005,115
2019-01-15,EVR,DTZ,51795.0,7605,393901560,51
2019-01-15,EVR,MZT,14189.0,5940,84284460,50
2019-01-15,EVR,PRM,43295.0,7980,345496260,82
2019-01-15,EVR,REG,42520.0,13980,594431580,136
2019-01-15,EVR,SUG,15935.0,1168,18611906,28
2019-01-15,EVR,TRD,45124.0,4108,185371220,36
2019-01-15,SIB,DTL,45461.0,3370,153204170,22
2019-01-15,SIB,DTM,44604.0,2275,101473255,24
2019-01-15,SIB,DTZ,53263.0,5655,301201095,57
2019-01-15,SIB,MZT,14474.0,2365,34230300,21
2019-01-15,SIB,PRM,42440.0,5040,213896820,54
2019-01-15,SIB,REG,40890.0,10380,424437000,93
2019-01-15,SIB,SUG,13750.0,1864,25629488,40
2019-01-15,SIB,TRD,47596.0,1550,73774375,16
2019-01-16,DAL,DTL,0.0,0,0,0
2019-01-16,DAL,DTM,0.0,0,0,0
2019-01-16,DAL,DTZ,54969.0,2925,160784130,28
2019-01-16,DAL,MZT,14224.0,3315,47151130,36
2019-01-16,DAL,PRM,43779.0,1500,65667780,17
2019-01-16,DAL,REG,41829.0,5160,215835600,62
2019-01-16,DAL,TRD,48886.0,1365,66729000,9
2019-01-16,EVR,DTL,45204.0,2800,126571000,18
2019-01-16,EVR,DTM,45015.0,12715,572366205,114
2019-01-16,EVR,DTZ,51711.0,8905,460488340,59
2019-01-16,EVR,MZT,13718.0,10880,149247140,59
2019-01-16,EVR,PRM,42974.0,10575,454452600,86
2019-01-16,EVR,REG,42256.0,15820,668495840,164
2019-01-16,EVR,SUG,15432.0,895,13811802,26
2019-01-16,EVR,TRD,44668.0,8475,378560570,34
2019-01-16,SIB,DTL,45680.0,2770,126532540,19
2019-01-16,SIB,DTM,44611.0,2210,98591350,22
2019-01-16,SIB,DTZ,52762.0,6305,332665710,55
2019-01-16,SIB,MZT,13725.0,4120,56547585,42
2019-01-16,SIB,PRM,42159.0,4680,197304360,46
2019-01-16,SIB,REG,40979.0,8705,356721040,90
2019-01-16,SIB,SUG,13594.0,1670,22701737,29
2019-01-16,SIB,TRD,47597.0,1550,73775875,13
2019-01-17,DAL,DTL,0.0,0,0,0
2019-01-17,DAL,DTM,0.0,0,0,0
2019-01-17,DAL,DTZ,54691.0,2990,163524725,37
2019-01-17,DAL,MZT,14913.0,2015,30049760,25
2019-01-17,DAL,PRM,43395.0,1380,59885460,18
2019-01-17,DAL,REG,41689.0,5160,215114940,64
2019-01-17,DAL,TRD,48434.0,1690,81852940,14
2019-01-17,EVR,DTL,44606.0,2400,107055000,13
2019-01-17,EVR,DTM,44989.0,11395,512652655,118
2019-01-17,EVR,DTZ,51492.0,8515,438453925,62
2019-01-17,EVR,MZT,14235.0,5880,83703700,37
2019-01-17,EVR,PRM,42978.0,9420,404855520,90
2019-01-17,EVR,REG,41993.0,17545,736765220,187
2019-01-17,EVR,SUG,15644.0,1190,18616872,31
2019-01-17,EVR,TRD,44247.0,4645,205529625,36
2019-01-17,SIB,DTL,45349.0,3600,163255950,23
2019-01-17,SIB,DTM,44892.0,2210,99212035,25
2019-01-17,SIB,DTZ,53365.0,5850,312183950,58
2019-01-17,SIB,MZT,13898.0,2890,40165725,31
2019-01-17,SIB,PRM,41952.0,5880,246680040,61
2019-01-17,SIB,REG,40602.0,12960,526197660,125
2019-01-17,SIB,SUG,13726.0,2141,29388144,36
2019-01-17,SIB,TRD,47476.0,1875,89018315,17
2019-01-18,DAL,DTL,0.0,0,0,0
2019-01-18,DAL,DTM,0.0,0,0,0
2019-01-18,DAL,DTZ,54436.0,2925,159224130,30
2019-01-18,DAL,MZT,13422.0,4290,57580575,36
2019-01-18,DAL,PRM,42659.0,1560,66547260,18
2019-01-18,DAL,REG,41189.0,5100,210062760,58
2019-01-18,DAL,TRD,48144.0,1300,62587005,10
2019-01-18,EVR,DTL,44606.0,0,0,0
2019-01-18,EVR,DTM,44668.0,12910,576670100,115
2019-01-18,EVR,DTZ,49668.0,10075,500402110,87
2019-01-18,EVR,MZT,14579.0,9465,137991600,55
2019-01-18,EVR,PRM,42608.0,8940,380911200,111
2019-01-18,EVR,REG,41560.0,16420,682418680,189
2019-01-18,EVR,SUG,14975.0,1199,17955455,37
2019-01-18,EVR,TRD,43715.0,2925,127866055,30
2019-01-18,SIB,DTL,45349.0,0,0,0
2019-01-18,SIB,DTM,44349.0,2470,109542940,25
2019-01-18,SIB,DTZ,52299.0,5980,312746395,54
2019-01-18,SIB,MZT,13277.0,5045,66980400,41
2019-01-18,SIB,PRM,41555.0,4980,206944320,63
2019-01-18,SIB,REG,39980.0,11910,476162020,118
2019-01-18,SIB,SUG,13815.0,2225,30738584,46
2019-01-18,SIB,TRD,47193.0,1355,63946380,12
2019-01-21,DAL,DTL,0.0,0,0,0
2019-01-21,DAL,DTM,0.0,0,0,0
2019-01-21,DAL,DTZ,53909.0,2795,150676500,26
2019-01-21,DAL,MZT,15305.0,780,11937575,10
2019-01-21,DAL,PRM,43011.0,1200,51613260,12
2019-01-21,DAL,REG,40165.0,3360,134955300,39
2019-01-21,DAL,TRD,47332.0,1365,64608570,15
2019-01-21,EVR,DTL,44606.0,0,0,0
2019-01-21,EVR,DTM,44448.0,9240,410699995,85
2019-01-21,EVR,DTZ,49481.0,8515,421328115,64
2019-01-21,EVR,MZT,14884.0,5890,87666540,48
2019-01-21,EVR,PRM,42013.0,9535,400598220,95
2019-01-21,EVR,REG,40791.0,16215,661420260,163
2019-01-21,EVR,SUG,15050.0,761,11453391,17
2019-01-21,EVR,TRD,43721.0,2270,99247000,22
2019-01-21,SIB,DTL,45349.0,0,0,0
2019-01-21,SIB,DTM,43941.0,2990,131384370,26
2019-01-21,SIB,DTZ,51533.0,4875,251221165,46
2019-01-21,SIB,MZT,13574.0,1340,18188495,15
2019-01-21,SIB,PRM,41231.0,5040,207805080,55
2019-01-21,SIB,REG,39593.0,9675,383060880,105
2019-01-21,SIB,SUG,13551.0,1595,21614099,28
2019-01-21,SIB,TRD,46206.0,1550,71619070,18
2019-01-22,DAL,DTL,0.0,0,0,0
2019-01-22,DAL,DTM,0.0,0,0,0
2019-01-22,DAL,DTZ,51865.0,2210,114621975,24
2019-01-22,DAL,MZT,14679.0,975,14312350,12
2019-01-22,DAL,PRM,43113.0,1140,49149300,14
2019-01-22,DAL,REG,40960.0,2100,86015880,26
2019-01-22,DAL,TRD,46651.0,1560,72775625,15
2019-01-22,EVR,DTL,44606.0,0,0,0
2019-01-22,EVR,DTM,44736.0,10590,473755225,97
2019-01-22,EVR,DTZ,49076.0,11375,558236185,93
2019-01-22,EVR,MZT,14937.0,6680,99778860,56
2019-01-22,EVR,PRM,42382.0,7500,317868000,89
2019-01-22,EVR,REG,41097.0,17515,719822570,177
2019-01-22,EVR,SUG,14649.0,902,13213347,23
2019-01-22,EVR,TRD,43764.0,2333,102101065,23
2019-01-22,SIB,DTL,45349.0,0,0,0
2019-01-22,SIB,DTM,44205.0,2405,106314195,26
2019-01-22,SIB,DTZ,50451.0,5590,282023820,54
2019-01-22,SIB,MZT,13329.0,1415,18860945,17
2019-01-22,SIB,PRM,41700.0,4140,172638660,54
2019-01-22,SIB,REG,39811.0,9685,385572650,91
2019-01-22,SIB,SUG,13618.0,1892,25764523,40
2019-01-22,SIB,TRD,45648.0,1745,79656190,18
2019-01-23,DAL,DTL,0.0,0,0,0
2019-01-23,DAL,DTM,0.0,0,0,0
2019-01-23,DAL,DTZ,51031.0,2665,135998720,29
2019-01-23,DAL,MZT,12942.0,3185,41220660,26
2019-01-23,DAL,PRM,43244.0,1200,51893280,13
2019-01-23,DAL,REG,41702.0,2100,87574860,26
2019-01-23,DAL,TRD,46651.0,0,0,0
2019-01-23,EVR,DTL,44606.0,0,0,0
2019-01-23,EVR,DTM,45118.0,10315,465389590,97
2019-01-23,EVR,DTZ,48953.0,9490,464561110,63
2019-01-23,EVR,MZT,15125.0,7330,110866880,64
2019-01-23,EVR,PRM,42057.0,7440,312903660,85
2019-01-23,EVR,REG,40813.0,16685,680971930,164
2019-01-23,EVR,SUG,15318.0,611,9359034,14
2019-01-23,EVR,TRD,43838.0,3241,142078000,27
2019-01-23,SIB,DTL,45349.0,0,0,0
2019-01-23,SIB,DTM,44351.0,2470,109546125,26
2019-01-23,SIB,DTZ,49842.0,7280,362851580,56
2019-01-23,SIB,MZT,12850.0,3690,47415245,32
2019-01-23,SIB,PRM,41505.0,4440,184281300,53
2019-01-23,SIB,REG,40042.0,8725,349366890,82
2019-01-23,SIB,SUG,13347.0,2381,31778974,42
2019-01-23,SIB,TRD,45396.0,1485,67412790,13
2019-01-24,DAL,DTL,0.0,0,0,0
2019-01-24,DAL,DTM,0.0,0,0,0
2019-01-24,DAL,DTZ,50059.0,3185,159438565,34
2019-01-24,DAL,MZT,14583.0,3315,48341410,39
2019-01-24,DAL,PRM,43684.0,1200,52420320,15
2019-01-24,DAL,REG,42529.0,2100,89310120,24
2019-01-24,DAL,TRD,46044.0,1625,74821175,13
2019-01-24,EVR,DTL,44700.0,1600,71520000,10
2019-01-24,EVR,DTM,45181.0,9270,418830015,92
2019-01-24,EVR,DTZ,48369.0,9425,455878475,63
2019-01-24,EVR,MZT,14832.0,5940,88100460,41
2019-01-24,EVR,PRM,42097.0,8160,343510200,87
2019-01-24,EVR,REG,40841.0,17120,699199030,176
2019-01-24,EVR,SUG,15220.0,718,10928164,19
2019-01-24,EVR,TRD,43682.0,2528,110428175,21
2019-01-24,SIB,DTL,45964.0,1735,79747595,14
2019-01-24,SIB,DTM,44271.0,2470,109350345,26
2019-01-24,SIB,DTZ,48954.0,7280,356383170,64
2019-01-24,SIB,MZT,14075.0,3990,56160890,45
2019-01-24,SIB,PRM,41655.0,4800,199945080,50
2019-01-24,SIB,REG,40345.0,11475,462953270,85
2019-01-24,SIB,SUG,13247.0,1642,21752060,27
2019-01-24,SIB,TRD,45248.0,1810,81897990,13
2019-01-25,DAL,DTL,0.0,0,0,0
2019-01-25,DAL,DTM,0.0,0,0,0
2019-01-25,DAL,DTZ,49816.0,3835,191043060,42
2019-01-25,DAL,MZT,13352.0,1430,19093945,11
2019-01-25,DAL,PRM,43806.0,1260,55195680,15
2019-01-25,DAL,REG,43184.0,2160,93277740,25
2019-01-25,DAL,TRD,46044.0,0,0,0
2019-01-25,EVR,DTL,44700.0,0,0,0
2019-01-25,EVR,DTM,45100.0,9785,441304870,93
2019-01-25,EVR,DTZ,47729.0,9035,431229630,79
2019-01-25,EVR,MZT,14525.0,4525,65724215,40
2019-01-25,EVR,PRM,42626.0,7080,301790940,71
2019-01-25,EVR,REG,40874.0,16315,666866315,160
2019-01-25,EVR,SUG,15497.0,997,15450250,22
2019-01-25,EVR,TRD,43623.0,3698,161319095,30
2019-01-25,SIB,DTL,45964.0,0,0,0
2019-01-25,SIB,DTM,44039.0,2535,111639060,26
2019-01-25,SIB,DTZ,48427.0,7150,346255715,78
2019-01-25,SIB,MZT,12840.0,1990,25551160,16
2019-01-25,SIB,PRM,42118.0,3960,166785900,46
2019-01-25,SIB,REG,40621.0,7035,285766025,61
2019-01-25,SIB,SUG,13949.0,1260,17576310,25
2019-01-25,SIB,TRD,44868.0,1680,75378075,20
2019-01-28,DAL,DTL,0.0,0,0,0
2019-01-28,DAL,DTM,0.0,0,0,0
2019-01-28,DAL,DTZ,49806.0,4160,207194780,39
2019-01-28,DAL,MZT,12670.0,2860,36237240,16
2019-01-28,DAL,PRM,43601.0,1260,54937860,15
2019-01-28,DAL,REG,42901.0,2940,126129540,30
2019-01-28,DAL,TRD,45046.0,1495,67343575,13
2019-01-28,EVR,DTL,44736.0,1100,49210000,7
2019-01-28,EVR,DTM,44921.0,7780,349488755,75
2019-01-28,EVR,DTZ,47367.0,9815,464905220,85
2019-01-28,EVR,MZT,14694.0,6860,100798850,51
2019-01-28,EVR,PRM,42715.0,8765,374395320,85
2019-01-28,EVR,REG,41062.0,14670,602377040,161
2019-01-28,EVR,SUG,15581.0,867,13508500,22
2019-01-28,EVR,TRD,43660.0,3241,141503200,31
2019-01-28,SIB,DTL,45163.0,1835,82874500,15
2019-01-28,SIB,DTM,43858.0,2145,94076060,18
2019-01-28,SIB,DTZ,48057.0,8580,412325680,77
2019-01-28,SIB,MZT,12498.0,3480,43491665,21
2019-01-28,SIB,PRM,41933.0,4140,173604240,47
2019-01-28,SIB,REG,40542.0,8645,350483780,80
2019-01-28,SIB,SUG,13816.0,1597,22064444,30
2019-01-28,SIB,TRD,44621.0,1680,74963450,17
2019-01-29,DAL,DTL,0.0,0,0,0
2019-01-29,DAL,DTM,0.0,0,0,0
2019-01-29,DAL,DTZ,49943.0,3705,185037840,34
2019-01-29,DAL,MZT,15181.0,2145,32563310,23
2019-01-29,DAL,PRM,43669.0,1200,52402680,14
2019-01-29,DAL,REG,42785.0,3000,128353860,28
2019-01-29,DAL,TRD,45525.0,1690,76937250,17
2019-01-29,EVR,DTL,44736.0,0,0,0
2019-01-29,EVR,DTM,44698.0,9500,424634325,90
2019-01-29,EVR,DTZ,47611.0,10075,479680110,88
2019-01-29,EVR,MZT,14287.0,4050,57861525,38
2019-01-29,EVR,PRM,42257.0,8220,347351160,97
2019-01-29,EVR,REG,40769.0,16335,665959800,178
2019-01-29,EVR,SUG,15992.0,852,13625350,22
2019-01-29,EVR,TRD,43955.0,2516,110590285,21
2019-01-29,SIB,DTL,45163.0,0,0,0
2019-01-29,SIB,DTM,43584.0,2340,101985780,21
2019-01-29,SIB,DTZ,48625.0,7215,350831520,71
2019-01-29,SIB,MZT,14407.0,2945,42428770,29
2019-01-29,SIB,PRM,41599.0,4500,187194780,54
2019-01-29,SIB,REG,40231.0,11295,454413240,85
2019-01-29,SIB,SUG,14255.0,1572,22408182,29
2019-01-29,SIB,TRD,44610.0,1680,74944690,16
2019-01-30,DAL,DTL,0.0,0,0,0
2019-01-30,DAL,DTM,0.0,0,0,0
2019-01-30,DAL,DTZ,50749.0,4030,204516910,37
2019-01-30,DAL,MZT,13470.0,3640,49029760,28
2019-01-30,DAL,PRM,43229.0,1140,49280940,12
2019-01-30,DAL,REG,41630.0,2880,119893020,29
2019-01-30,DAL,TRD,45394.0,1365,61963005,14
2019-01-30,EVR,DTL,44614.0,2100,93689900,15
2019-01-30,EVR,DTM,44249.0,8525,377224730,94
2019-01-30,EVR,DTZ,47642.0,9880,470702505,90
2019-01-30,EVR,MZT,14042.0,6055,85023565,53
2019-01-30,EVR,PRM,41618.0,8280,344596380,96
2019-01-30,EVR,REG,40232.0,16035,645124260,188
2019-01-30,EVR,SUG,16175.0,792,12810418,19
2019-01-30,EVR,TRD,43792.0,3083,135009220,24
2019-01-30,SIB,DTL,45131.0,2065,93195815,13
2019-01-30,SIB,DTM,43618.0,2470,107736005,27
2019-01-30,SIB,DTZ,49109.0,8125,399011535,75
2019-01-30,SIB,MZT,13252.0,4560,60430490,34
2019-01-30,SIB,PRM,41140.0,4320,177725760,49
2019-01-30,SIB,REG,39674.0,9735,386222580,89
2019-01-30,SIB,SUG,14441.0,1497,21618368,28
2019-01-30,SIB,TRD,44439.0,1420,63103140,17
2019-01-31,DAL,DTL,0.0,0,0,0
2019-01-31,DAL,DTM,0.0,0,0,0
2019-01-31,DAL,DTZ,51990.0,3705,192623925,32
2019-01-31,DAL,MZT,13136.0,4290,56352400,36
2019-01-31,DAL,PRM,43431.0,1200,52117260,13
2019-01-31,DAL,REG,41300.0,2940,121420800,25
2019-01-31,DAL,TRD,44791.0,1625,72785505,15
2019-01-31,EVR,DTL,44614.0,0,0,0
2019-01-31,EVR,DTM,44065.0,10655,469512275,97
2019-01-31,EVR,DTZ,47905.0,8775,420362085,73
2019-01-31,EVR,MZT,14213.0,6265,89047195,49
2019-01-31,EVR,PRM,41302.0,9960,411366120,94
2019-01-31,EVR,REG,39914.0,20005,798474280,198
2019-01-31,EVR,SUG,16027.0,676,10834460,18
2019-01-31,EVR,TRD,43739.0,3601,157505253,33
2019-01-31,SIB,DTL,45131.0,0,0,0
2019-01-31,SIB,DTM,43704.0,2665,116472460,29
2019-01-31,SIB,DTZ,50012.0,6955,347833980,60
2019-01-31,SIB,MZT,12947.0,5030,65125050,40
2019-01-31,SIB,PRM,40790.0,5700,232505520,54
2019-01-31,SIB,REG,38915.0,12085,470283700,101
2019-01-31,SIB,SUG,14508.0,1486,21558456,28
2019-01-31,SIB,TRD,44014.0,1680,73943820,15
2019-02-01,DAL,DTL,0.0,0,0,0
2019-02-01,DAL,DTM,0.0,0,0,0
2019-02-01,DAL,DTZ,52210.0,3705,193439610,33
2019-02-01,DAL,MZT,14759.0,1365,20145385,12
2019-02-01,DAL,PRM,43450.0,960,41712240,9
2019-02-01,DAL,REG,41554.0,1920,79783500,23
2019-02-01,DAL,TRD,44461.0,1560,69359875,11
2019-02-01,EVR,DTL,44682.0,1600,71491500,7
2019-02-01,EVR,DTM,44430.0,7805,346775445,76
2019-02-01,EVR,DTZ,47887.0,9425,451333610,75
2019-02-01,EVR,MZT,14321.0,6335,90721420,44
2019-02-01,EVR,PRM,41601.0,7930,329893040,90
2019-02-01,EVR,REG,39989.0,15965,638428195,153
2019-02-01,EVR,SUG,16401.0,817,13399745,21
2019-02-01,EVR,TRD,43368.0,5804,251705715,30
2019-02-01,SIB,DTL,45421.0,1510,68586270,11
2019-02-01,SIB,DTM,43752.0,1885,82472260,19
2019-02-01,SIB,DTZ,49902.0,7410,369775055,61
2019-02-01,SIB,MZT,13709.0,2045,28034120,17
2019-02-01,SIB,PRM,40972.0,3900,159791520,45
2019-02-01,SIB,REG,38908.0,12205,474869700,91
2019-02-01,SIB,SUG,14845.0,1331,19758643,25
2019-02-01,SIB,TRD,44204.0,1810,80009000,15
2019-02-04,DAL,DTL,0.0,0,0,0
2019-02-04,DAL,DTM,0.0,0,0,0
2019-02-04,DAL,DTZ,51821.0,2015,104418340,17
2019-02-04,DAL,MZT,15041.0,2795,42038880,23
2019-02-04,DAL,PRM,44540.0,1320,58792560,17
2019-02-04,DAL,REG,41971.0,1980,83102280,24
2019-02-04,DAL,TRD,44496.0,1430,63629345,17
2019-02-04,EVR,DTL,45106.0,2200,99232600,17
2019-02-04,EVR,DTM,44616.0,9380,418500385,93
2019-02-04,EVR,DTZ,47633.0,7085,337483185,73
2019-02-04,EVR,MZT,14432.0,5135,74108320,56
2019-02-04,EVR,PRM,41486.0,8910,369641040,100
2019-02-04,EVR,REG,39813.0,16890,672438740,179
2019-02-04,EVR,SUG,16287.0,1276,20781900,26
2019-02-04,EVR,TRD,43177.0,5458,235659490,20
2019-02-04,SIB,DTL,45566.0,1845,84070050,13
2019-02-04,SIB,DTM,44326.0,2275,100842170,24
2019-02-04,SIB,DTZ,48943.0,5265,257686975,49
2019-02-04,SIB,MZT,14550.0,3770,54853760,28
2019-02-04,SIB,PRM,41090.0,5940,244072440,56
2019-02-04,SIB,REG,39138.0,8405,328952240,75
2019-02-04,SIB,SUG,15420.0,1849,28512068,33
2019-02-04,SIB,TRD,44474.0,1680,74716470,20
2019-02-05,DAL,DTL,0.0,0,0,0
2019-02-05,DAL,DTM,0.0,0,0,0
2019-02-05,DAL,DTZ,50975.0,3445,175610435,34
2019-02-05,DAL,MZT,13322.0,2080,27708850,24
2019-02-05,DAL,PRM,43820.0,1320,57841860,15
2019-02-05,DAL,REG,41852.0,2100,87888180,27
2019-02-05,DAL,TRD,45205.0,2080,94026270,28
2019-02-05,EVR,DTL,45241.0,1900,85957600,14
2019-02-05,EVR,DTM,44611.0,9505,424028595,91
2019-02-05,EVR,DTZ,47402.0,8385,397469865,82
2019-02-05,EVR,MZT,14204.0,3170,45027490,41
2019-02-05,EVR,PRM,41149.0,8830,363341280,102
2019-02-05,EVR,REG,39554.0,16960,670841825,181
2019-02-05,EVR,SUG,16334.0,1290,21070486,26
2019-02-05,EVR,TRD,43490.0,4336,188571640,31
2019-02-05,SIB,DTL,45680.0,1745,79712460,13
2019-02-05,SIB,DTM,44024.0,2795,123046365,27
2019-02-05,SIB,DTZ,48916.0,6305,308415250,68
2019-02-05,SIB,MZT,13144.0,2520,33122350,29
2019-02-05,SIB,PRM,40725.0,4800,195480420,54
2019-02-05,SIB,REG,38654.0,10815,418044325,92
2019-02-05,SIB,SUG,15505.0,1863,28886314,33
2019-02-05,SIB,TRD,45135.0,2330,105165465,31
2019-02-06,DAL,DTL,0.0,0,0,0
2019-02-06,DAL,DTM,0.0,0,0,0
2019-02-06,DAL,DTZ,50394.0,4030,203088860,42
2019-02-06,DAL,MZT,12040.0,4160,50086790,18
2019-02-06,DAL,PRM,42760.0,1320,56442960,22
2019-02-06,DAL,REG,41278.0,2040,84206820,25
2019-02-06,DAL,TRD,44291.0,975,43183595,11
2019-02-06,EVR,DTL,45461.0,2900,131835700,23
2019-02-06,EVR,DTM,44506.0,7965,354490005,83
2019-02-06,EVR,DTZ,47481.0,6955,330232825,62
2019-02-06,EVR,MZT,14353.0,4055,58200695,45
2019-02-06,EVR,PRM,41017.0,8040,329774820,95
2019-02-06,EVR,REG,39601.0,14670,580942820,183
2019-02-06,EVR,SUG,16712.0,882,14740086,22
2019-02-06,EVR,TRD,43320.0,3521,152528405,23
2019-02-06,SIB,DTL,45548.0,2245,102254350,19
2019-02-06,SIB,DTM,43686.0,2080,90867400,23
2019-02-06,SIB,DTZ,49038.0,6500,318748105,64
2019-02-06,SIB,MZT,12185.0,4835,58915565,22
2019-02-06,SIB,PRM,40345.0,4260,171867960,54
2019-02-06,SIB,REG,38822.0,6065,235456660,75
2019-02-06,SIB,SUG,15673.0,1481,23212154,28
2019-02-06,SIB,TRD,44360.0,1225,54341280,15
2019-02-07,DAL,DTL,0.0,0,0,0
2019-02-07,DAL,DTM,0.0,0,0,0
2019-02-07,DAL,DTZ,50748.0,4615,234200070,42
2019-02-07,DAL,MZT,13608.0,2795,38035465,30
2019-02-07,DAL,PRM,43005.0,1500,64508160,22
2019-02-07,DAL,REG,41437.0,2100,87018600,28
2019-02-07,DAL,TRD,44291.0,0,0,0
2019-02-07,EVR,DTL,45652.0,2300,104999000,21
2019-02-07,EVR,DTM,44548.0,9650,429892805,89
2019-02-07,EVR,DTZ,47010.0,8840,415569115,84
2019-02-07,EVR,MZT,14036.0,2790,39160065,37
2019-02-07,EVR,PRM,41027.0,9120,374168280,92
2019-02-07,EVR,REG,39681.0,17840,707906180,203
2019-02-07,EVR,SUG,17699.0,1119,19805285,31
2019-02-07,EVR,TRD,43419.0,4510,195819000,28
2019-02-07,SIB,DTL,45797.0,1545,70756630,11
2019-02-07,SIB,DTM,43782.0,2275,99603075,21
2019-02-07,SIB,DTZ,48644.0,8905,433173780,82
2019-02-07,SIB,MZT,13299.0,3115,41425965,35
2019-02-07,SIB,PRM,40422.0,4800,194025180,51
2019-02-07,SIB,REG,39003.0,6260,244157660,76
2019-02-07,SIB,SUG,16511.0,1642,27111623,35
2019-02-07,SIB,TRD,42645.0,1875,79958875,15
2019-02-08,DAL,DTL,0.0,0,0,0
2019-02-08,DAL,DTM,0.0,0,0,0
2019-02-08,DAL,DTZ,49859.0,3965,197691910,49
2019-02-08,DAL,MZT,13298.0,1235,16423355,12
2019-02-08,DAL,PRM,43166.0,1560,67338720,21
2019-02-08,DAL,REG,41643.0,2100,87451020,28
2019-02-08,DAL,TRD,44291.0,0,0,0
2019-02-08,EVR,DTL,45622.0,3700,168800600,29
2019-02-08,EVR,DTM,44566.0,9165,408446285,87
2019-02-08,EVR,DTZ,46803.0,10270,480665640,86
2019-02-08,EVR,MZT,14374.0,3310,47578540,34
2019-02-08,EVR,PRM,41280.0,7440,307125600,91
2019-02-08,EVR,REG,39736.0,21105,838626870,217
2019-02-08,EVR,SUG,17952.0,898,16120998,25
2019-02-08,EVR,TRD,43377.0,4374,189729970,29
2019-02-08,SIB,DTL,45595.0,2110,96204850,17
2019-02-08,SIB,DTM,43821.0,2340,102540620,24
2019-02-08,SIB,DTZ,47963.0,7930,380349580,88
2019-02-08,SIB,MZT,12754.0,1555,19832900,16
2019-02-08,SIB,PRM,40745.0,3480,141794100,45
2019-02-08,SIB,REG,39210.0,5590,219185860,63
2019-02-08,SIB,SUG,16707.0,2766,46212294,54
2019-02-08,SIB,TRD,42699.0,1550,66183250,15
2019-02-11,DAL,DTL,0.0,0,0,0
2019-02-11,DAL,DTM,0.0,0,0,0
2019-02-11,DAL,DTZ,49475.0,2600,128635195,29
2019-02-11,DAL,MZT,15334.0,975,14950910,11
2019-02-11,DAL,PRM,42924.0,1380,59235480,15
2019-02-11,DAL,REG,41633.0,2160,89927580,24
2019-02-11,DAL,TRD,43336.0,1495,64787840,14
2019-02-11,EVR,DTL,45255.0,2600,117664100,12
2019-02-11,EVR,DTM,44567.0,8060,359208070,81
2019-02-11,EVR,DTZ,46567.0,8450,393493880,91
2019-02-11,EVR,MZT,14621.0,3765,55049870,36
2019-02-11,EVR,PRM,41049.0,7080,290627100,79
2019-02-11,EVR,REG,39489.0,18190,718302800,203
2019-02-11,EVR,SUG,17853.0,786,14032649,20
2019-02-11,EVR,TRD,43094.0,4760,205128760,23
2019-02-11,SIB,DTL,45595.0,0,0,0
2019-02-11,SIB,DTM,43799.0,2275,99642270,22
2019-02-11,SIB,DTZ,47054.0,6630,311966980,78
2019-02-11,SIB,MZT,14167.0,1295,18346775,16
2019-02-11,SIB,PRM,40524.0,3240,131297940,37
2019-02-11,SIB,REG,38916.0,5770,224545460,66
2019-02-11,SIB,SUG,16511.0,2090,34508471,39
2019-02-11,SIB,TRD,42821.0,2070,88638765,21
2019-02-12,DAL,DTL,0.0,0,0,0
2019-02-12,DAL,DTM,0.0,0,0,0
2019-02-12,DAL,DTZ,49102.0,4680,229798855,52
2019-02-12,DAL,MZT,14831.0,1300,19279650,16
2019-02-12,DAL,PRM,42745.0,1260,53858820,18
2019-02-12,DAL,REG,41779.0,2400,100269300,28
2019-02-12,DAL,TRD,43668.0,1560,68121625,13
2019-02-12,EVR,DTL,45255.0,0,0,0
2019-02-12,EVR,DTM,44664.0,8905,397730255,84
2019-02-12,EVR,DTZ,46158.0,8320,384038265,87
2019-02-12,EVR,MZT,14884.0,5365,79855205,48
